ID,Period,Power,90% FAP,95% FAP,99% FAP,99.9% FAP
2MASS_J20505039+4450115,225.5474183611113,0.5274692074052608,0.06489175676418256,0.06961783874125001,0.08017585300423805,0.09481810168719161
GDR1_2162967795377160064,4.9389945626520735,0.09948726617899799,0.06247422315780712,0.0669993160280069,0.07711273133120736,0.09114806305034613
2MASS_J20532233+4438526,2.4310500182634756,0.2694314909308506,0.062476152090753204,0.0670012287204428,0.07711461100615179,0.09114990196342283
GDR1_2163140315626344064,8.38812712913224,0.22101340577049702,0.06244469903290455,0.06697004053568978,0.07708396129029199,0.09111991697886822
2MASS_J20503796+4425123,3.3663793785240492,0.2715094777794507,0.062479250572217045,0.06700430111541315,0.07711763036597324,0.09115285584787408
PSO_J205601.466+433543.777,269.9905786999977,0.15815831315879567,0.0652551869934771,0.07001143636859121,0.08063615100865122,0.09536938009455145
GDR1_2162909830498130048,139.99494932758634,0.1683264827871063,0.039234309574851634,0.04195130303835306,0.048046669633527474,0.05655674818484253
GDR1_2162931786370808448,156.1482127115386,0.1963785091323557,0.04034634582259227,0.04315006395385564,0.04943881113465097,0.05821630181115428
GDR1_2162962985013647616,94.87404652380845,0.2553917176459294,0.06852174894252984,0.07362738576738073,0.0850226249951644,0.10080350496813066
GDR1_2162967864096636288,270.6569020333336,0.13589810038212083,0.06247137317430009,0.06699649004055444,0.07710995412813004,0.09114534607365248
GDR1_2163140246906862080,18.971278179906562,0.09566550450674753,0.062480730399972526,0.06700576848472915,0.07711907240646186,0.09115426661799052
GDR1_2162961541904548992,270.6569020333336,0.07266951385996519,0.06078937048728555,0.06518166562183228,0.07500100014793043,0.08863424577605358
GDR1_2163069500202546688,44.12884272282613,0.08100457321829231,0.06929490113482942,0.07435495787307381,0.08565145081499777,0.10130070786558176
2MASS_J20500617+4425050,6.114237244728922,0.12862717136819554,0.07169582863030657,0.07693132802904629,0.08861546087554888,0.10479254475311092
GDR1_2162976935068180608,270.6569020333336,0.06770006848278727,0.062456652750806065,0.06698189357455923,0.07709560966230698,0.09113131270230895
GDR1_2163136192456870016,12.339980335866274,0.04233905781209423,0.06253597335328144,0.06706054654614499,0.07717290522174428,0.09120693232846014
GDR1_2162134880959435904,3.3720721736052996,0.6760776137190582,0.06490289113188887,0.06962887632375847,0.0801866936689687,0.09482869894784154
2MASS_J20531994+4428438,2.614200599162913,0.22375109770460752,0.06245155441174545,0.06697683817364289,0.0770906415498404,0.0911264523434469
GDR1_2162128009011784832,269.9905786999977,0.2837839196503783,0.06494971540417059,0.06967529373794024,0.08023228321801452,0.0948732650900879
GDR1_2162952745812291712,29.633967375912437,0.13054707614991864,0.06256577634069273,0.06710528721324492,0.07725049545742683,0.091329087619639
GDR1_2066790146043148928,269.9905786999977,0.36389670454729806,0.06530764352657979,0.07006343490696211,0.08068721755033974,0.09541929433070732
GDR1_2163139937669407872,6.041448706101196,0.23659647580629298,0.062475843164619106,0.06700092239525929,0.07711430996880107,0.09114960745420597
GDR1_2163145984982389632,184.53879684090927,0.2232929717545906,0.06227044406873405,0.06679725519337185,0.0769141625488567,0.09095380369665125
GDR1_2162886568955114112,9.735859785371712,0.11490604119352961,0.04019035786947982,0.042978094565388245,0.04923127294915433,0.05795968572439387
GDR1_2162988754817727232,11.599581515714297,0.14742667105420498,0.060748114698635176,0.0651407501720291,0.07496077602796773,0.08859487409224341
2MASS_J20533662+4439529,3.2093703798419004,0.3335706109160113,0.0624292428352362,0.06695471454209201,0.07706889997170893,0.09110518236810454
GDR1_2163141208978477312,213.67650160526338,0.13314051099794302,0.06240259136472044,0.06692828765363812,0.07704292957459834,0.09107977540642286
2MASS_J20505575+4418286,3.135022031274134,0.1299481658440244,0.062447771650631305,0.0669730872729334,0.07708695541680302,0.09112284616178551
GDR1_2163162065339769856,2.4590269718352538,0.10865573784657641,0.0626309648789846,0.06716992533726555,0.07731401467416796,0.09139122559314602
GDR1_2162240708953684992,193.32635859523828,0.14472900741377512,0.03943517029166516,0.04215628646720846,0.04826103321008895,0.05678437591045649
GDR1_2067120514926515200,9.021896734444454,0.4102417080859874,0.0609982192003005,0.06541744491417852,0.07529624746949976,0.08901055887325418
GDR1_2162961267026674432,6.869464518612528,0.10007515767361247,0.0624169460577047,0.06694252137420761,0.07705691740860005,0.09109345975614948
GDR1_2162989201494332800,9.033417804400965,0.27024521144279323,0.07431882189273431,0.07987732329536676,0.09227182806785804,0.1094108209212515
GDR2_2162948455142499968,1.9833187740596012,0.06922509123722893,0.040904860377816425,0.0437454161173706,0.05011639433527745,0.059007721587415005
GDR1_2162091278451209472,122.72299031818076,0.13656425999324584,0.06929136711015824,0.0743514560444701,0.08564801463950182,0.10129735309095901
GDR1_2067062824937136000,193.32635859523828,0.44079952525689237,0.06250376006797234,0.06702860430376896,0.07714151410152617,0.09117622171414545
2MASS_J20510895+4416420,6.15129322803031,0.16152558773641365,0.06355375041847285,0.06816227183308436,0.0784603860113651,0.09274810561863125
GDR1_2162952711451794176,8.251734818089439,0.5184802749934566,0.062395080975084095,0.06692084056688491,0.0770356111515002,0.09107261577915614
2MASS_J20505363+4424305,5.334892944152437,0.1268331439670872,0.06280654354480691,0.0673593050288704,0.07753394637989103,0.09165290600707185
2MASS_J20512059+4420322,2.632849241569393,0.14095885556924564,0.06242468338457083,0.0669501935060999,0.07706445702129733,0.09110083580077422
2MASS_J20510029+4424364,7.011836840241804,0.6082960271569675,0.06271985961277186,0.0672580703251884,0.07740063514952042,0.09147596357098907
GDR1_2162978172018122240,15.378233070075773,0.09156328508862771,0.0624702394163671,0.06699536582881647,0.07710884932383374,0.09114426522848534
GDR1_2067067807089176192,58.69360406521688,0.09401609207595443,0.07472994008600087,0.0802159133344615,0.09245242044983656,0.10937971527660795
GDR1_2163140968460295680,270.6569020333336,0.26874804434864225,0.06247879332876759,0.06700384772147891,0.07711718479833099,0.09115241994235139
GDR1_2162984631649047936,4.765086303403761,0.17540817027185301,0.06239643252748451,0.06692218072693759,0.07703692815674937,0.09107390420723709
GDR1_2163143717240796032,6.928077697098983,0.07222726639967159,0.06253665179723492,0.06706121928301456,0.0771735663535355,0.09120757912981792
GDR1_2162221811096717952,269.9905786999977,0.1630219713747208,0.06496414621960186,0.06968959921567375,0.08024633363639215,0.09488700016901541
GDR1_2067128658184872064,11.666708400640951,0.24965384152393788,0.08280198052563295,0.08920888849730615,0.10346660402345709,0.12312111335202086
GDR1_2162951474504020224,8.430268009355522,0.11193720607049686,0.0635141470127168,0.06812300617199665,0.07842180732152401,0.09271037561851152
GDR1_2162947591850664960,7.8832107388349595,0.565386379076272,0.07163586648342932,0.07687192505747802,0.08855719959273368,0.1047357013564239
GDR1_2162935565942174208,4.99981961884237,0.08095575675421986,0.03988341504262022,0.04265074315258037,0.04885835972121722,0.057523686060359014
GDR1_2162964874800490496,20.866375429347855,0.5071947201294559,0.3246936731244511,0.34914391044017573,0.4009057638424947,0.4666453375227075
GDR1_2162988101982678912,13.903607981164397,0.08276986514037359,0.0607160853764109,0.06510898522062036,0.0749295480239962,0.08856430806890105
GDR1_2163137738645105280,7.762626253346088,0.17285740053737464,0.06248199100437541,0.06700701847650953,0.07712030082198225,0.0911554683958305
GDR1_2162965287117378944,176.5153708913045,0.24904532641295835,0.06228840886689321,0.06681506830957203,0.07693166749500047,0.09097092847560595
2MASS_J20511455+4413379,238.81491355882378,0.15958834357406224,0.0716674864719293,0.07690325012567371,0.08858792253564718,0.10476567654156403
GDR1_2162949378557115136,104.09880847435907,0.058796423163195374,0.04810264748419986,0.05152315505748837,0.05918512792690834,0.06985694016525248
GDR1_2163139873247408384,5.037039119727052,0.4956226792149157,0.06230605458359168,0.06683256507685657,0.07694886162558773,0.09098774923955061
GDR1_2162969788241973632,270.6569020333336,0.12968399453062224,0.06079839848253756,0.06519061916891784,0.07500980245530539,0.08864286158051847
2MASS_J20513761+4420045,12.726813575235122,0.1856889732970095,0.062416062613944584,0.0669416453748373,0.07705605654092024,0.0910926175651652
GDR1_2162942918926094208,53.419125401315846,0.05338317561185142,0.04358458168316908,0.04665423993993124,0.05353535177247703,0.06313070727982951
2MASS_J20512464+4417549,270.6569020333336,0.06738587796286359,0.06244042993604803,0.0669658073990956,0.07707980125404564,0.09111584717768255
GDR1_2162955185352996096,253.74084565625026,0.09933588405331079,0.06280720626244576,0.06734468121491145,0.07748574952327458,0.09155922939996913
2MASS_J20511374+4422252,2.076651422250641,0.26559263341309824,0.06256668396670614,0.06710618717224717,0.0772513798322665,0.09132995275885296
